id,question_index,line_no,source,source_group,merged_name,model_name,embedding_model,x,y,reasoning
1,30611,1,step3_response.$parsed.models[0].explanation,step3_explanation,catastrophe theory,catastrophe theory,openai/text-embedding-3-small,-0.46850937604904175,8.111793518066406,"The cusp catastrophe model with two control parameters and one behavioral state variable. B's forgiveness threshold forms the bifurcation set; removing communication eliminates the splitting factor that sustains hysteresis, forcing irreversible state transition to the lower sheet (permanent separation). The discontinuous jump predicted by the model explains why gradual reduction fails but complete severance succeeds."
2,30611,1,step3_response.$parsed.models[1].explanation,step3_explanation,signal theory,signaling theory,openai/text-embedding-3-small,17.73048210144043,-5.066157341003418,"The Spence signaling model with asymmetric information and costly signals. A's apologies constitute cheap talk with zero separation cost; the intervention forces A into a pooling equilibrium where only durable, externally verifiable costly signals (time-consistent behavior observed by others) can credibly reveal type. B's payoff structure is protected by refusal to participate in any signaling game directly."
3,30611,1,step3_response.$parsed.models[2].explanation,step3_explanation,ego depletion,executive resource depletion model,openai/text-embedding-3-small,0.6885088086128235,-1.538880705833435,"The limited-capacity model of controlled processing. B's working memory and inhibition systems are taxed by simultaneous demands: detecting A's deception cues and suppressing emotional reactivity. Complete severance removes the conflict monitoring requirement, allowing executive resources to redeploy to goal-directed behavior. The predicted 'decision noise decay' is the empirical signature of load reduction on the central executive."
4,94951,2,step3_response.$parsed.models[0].explanation,step3_explanation,temporal difference learning,temporal difference learning,openai/text-embedding-3-small,-4.365896701812744,-6.512942790985107,"The zero-contact protocol eliminates prediction errors (TD errors) associated with the ex-partner as a reward-predictive stimulus, while the substitute behaviors (skill acquisition, physical training) establish new state-value associations. The expected outcome—reduced intrusive thought frequency and diminished autonomic reactivity—corresponds to the convergence of value estimates toward a new policy where the former high-value state is progressively devalued through absence of expected rewards."
5,94951,2,step3_response.$parsed.models[1].explanation,step3_explanation,percolation theory,percolation theory,openai/text-embedding-3-small,7.832417011260986,3.8616256713867188,"The intervention increases the percolation threshold of the social network by creating alternative pathways for validation and support, reducing the system's fragility to single-node removal. The expected distributed architecture prevents the catastrophic phase transition (systemic collapse) that occurs when the central node is eliminated, instead maintaining connectivity through newly established edges with multiple lower-weight nodes."
6,94951,2,step3_response.$parsed.models[2].explanation,step3_explanation,optimal foraging theory,optimal foraging theory,openai/text-embedding-3-small,-5.324689865112305,-5.36492919921875,"The subject is modeled as a forager depleting a patch (the ex-partner relationship) with diminishing returns. The zero-contact protocol enforces patch abandonment, while the substitute behaviors represent movement to new patches with higher expected energy return rates. The predicted outcome of reduced search time for former stimuli and expanded behavioral choice space corresponds to the optimal strategy of leaving low-yield patches and exploiting higher-yield alternatives, maximizing long-term rate of gain."
7,17211,3,step3_response.$parsed.models[0].explanation,step3_explanation,commitment device,burning bridges commitment device,openai/text-embedding-3-small,15.853446006774902,-2.505567789077759,"The agent deliberately constrains their own future action set by issuing a non-retractable signal that cannot be processed through the existing 'joke' equilibrium strategy. This eliminates the counterparty's option to maintain ambiguity, forcing a recategorization of the interaction framework. The structural change from cheap talk to committed signal alters the payoff structure such that the counterparty must either match escalation or reveal negative preference, yielding information that was previously suppressed by mutual collusion in equilibrium."
8,17211,3,step3_response.$parsed.models[1].explanation,step3_explanation,optimal stopping,real options theory,openai/text-embedding-3-small,11.034940719604492,-2.7881245613098145,"The agent holds an implicit call option on romantic escalation with uncertain underlying value. The intervention constitutes optimal exercise of this option under conditions of escalating carrying costs and diminishing information revelation from continued delay. The structural change transforms the system from continuous stochastic accumulation to discrete resolution, capturing the value of information that was previously inaccessible due to mutual strategic ambiguity, and preventing further erosion of position through unchecked emotional investment."
9,17211,3,step3_response.$parsed.models[2].explanation,step3_explanation,noise induced transition,noise induced transition,openai/text-embedding-3-small,0.08007771521806717,4.622855186462402,"The system resides in a saddle region between two attractors with insufficient intrinsic fluctuations to drive convergence. The intervention supplies a deterministic perturbation that exceeds the effective barrier height of the current quasi-equilibrium, forcing the system to either cross into the romantic attractor basin or reveal the repulsive nature of that basin boundary. The structural change converts ambiguous stochastic hovering into directed trajectory, with the counterparty's response serving as the observable that identifies which attractor dominates the local phase space geometry."
10,20124,4,step3_response.$parsed.models[0].explanation,step3_explanation,principal agent problem,screening,openai/text-embedding-3-small,16.53207778930664,-6.51014518737793,"The subject's unilateral cessation of high-intensity emotional output functions as a screening mechanism. By withdrawing its previous subsidized signaling, the subject forces the object to bear the cost of initiating communication if reciprocal interest exists. The structural change—converting the subject from sender to receiver—implements a self-selection constraint: high-type objects (genuine reciprocal interest) separate from low-type objects (mere tolerance or dependency on subject's input) through differential willingness to initiate costly signals. The observation log operationalizes the revelation principle, ensuring the subject's posterior belief updating depends on observable behavior frequencies rather than unverifiable narrative interpretations."
