id,question_index,line_no,source,source_group,merged_name,model_name,embedding_model,x,y,reasoning
1,94951,1,step3_response.$parsed.models[0].explanation,step3_explanation,feedback control,positive feedback loop,openai/text-embedding-3-small,-4.99985408782959,3.733365535736084,该模型描述系统输出反过来放大初始输入的因果机制，切断该回路后终止情绪痛苦的指数级放大，让系统状态逐步回归稳定
2,94951,1,step3_response.$parsed.models[1].explanation,step3_explanation,sunk cost fallacy,sunk cost fallacy,openai/text-embedding-3-small,0.9071528315544128,-3.405275344848633,该模型刻画了已沉没的过往成本扭曲当前决策的行为偏差，断联干预阻止用户继续在无收益的关系中追加成本，纠正错误的决策逻辑
3,65812,2,step3_response.$parsed.models[0].explanation,step3_explanation,feedback control,positive feedback loop,openai/text-embedding-3-small,-4.634183883666992,2.202188491821289,该模型描述了系统内变量互相驱动放大的动态机制，原关系中控制力度与情绪消耗互相推高恶化，干预通过终止互动切断了放大机制，从根源停止坏状态的演进
4,65812,2,step3_response.$parsed.models[1].explanation,step3_explanation,path dependence,path dependence,openai/text-embedding-3-small,0.27292513847351074,-2.8246920108795166,该模型描述了历史决策与投入会锁定后续选择方向的机制，主动终止关系打破了原有沉没成本带来的路径锁定，让用户跳出维持坏关系的惯性
5,8978,3,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling model,openai/text-embedding-3-small,10.776123046875,12.854516983032227,"This model sets the woman's willingness to reconcile as unobservable private information, obtains a clear public signal through active inquiry, eliminates information asymmetry, and provides clear constraints for subsequent decision-making."
6,8978,3,step3_response.$parsed.models[1].explanation,step3_explanation,feedback control,positive feedback loop,openai/text-embedding-3-small,3.5502543449401855,12.32187271118164,"In the original system, uncertainty, conjecture, and anxiety internal friction form a self-amplifying positive feedback loop. The intervention cuts off the loop by introducing clear results and terminates the self-reinforcement of internal friction."
7,40612,4,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,separating equilibrium,openai/text-embedding-3-small,10.143725395202637,0.7789306640625,该模型通过设置刚性二元选择，让不同偏好的参与人会主动做出不同选择，自动分离出女方的真实偏好，消除信息不对称带来的不确定性，从根源上解决男方的信任焦虑问题
8,40612,4,step3_response.$parsed.models[1].explanation,step3_explanation,ultimatum game,ultimatum game,openai/text-embedding-3-small,7.72154426574707,-0.08225269615650177,该模型框架下，男方作为提议方提出刚性条件，女方作为响应方只能选择接受或拒绝，消除了模糊博弈的空间，终止了男方持续承受的负向消耗
9,49115,5,step3_response.$parsed.models[0].explanation,step3_explanation,path dependence,path dependence,openai/text-embedding-3-small,3.823559522628784,4.592135429382324,七年亲密关系建立了稳定的双人行为路径，路径依赖的锁定效应让个体难以跳出原有生活框架，干预通过逐步替换旧行为打破锁定，引导生成单人生活的新均衡路径
10,49115,5,step3_response.$parsed.models[1].explanation,step3_explanation,feedback control,positive feedback loop,openai/text-embedding-3-small,1.0312308073043823,3.560918092727661,原有机制中，后悔假设引发情绪内耗，内耗反过来强化后悔执念，形成情绪不断放大的正反馈循环，干预切断循环的因果连接，终止情绪的持续放大过程
11,56803,6,step3_response.$parsed.models[0].explanation,step3_explanation,feedback control,positive feedback,openai/text-embedding-3-small,1.9781497716903687,14.44323444366455,This model describes the mechanism that a disturbance in the same direction will continuously amplify itself in the system. Cutting off all contact terminates the self-amplifying process of 'boundary break - tolerance - more serious boundary break' and prevents the continuous escalation of harm
12,56803,6,step3_response.$parsed.models[1].explanation,step3_explanation,constrained optimization,corner solution,openai/text-embedding-3-small,6.637275695800781,13.078640937805176,"This model refers to the situation that the optimal solution of a constrained optimization problem appears on the boundary of the feasible region. For a relationship that continuously generates negative utility, completely removing it from the social set is exactly the utility-maximizing optimal solution on the feasible region boundary"
13,20650,7,step3_response.$parsed.models[0].explanation,step3_explanation,tit for tat,tit for tat,openai/text-embedding-3-small,7.713259220123291,-2.295489549636841,该模型是重复博弈中维持长期稳定合作的经典策略，通过对等回报约束双方行为，淘汰单向不对等的消耗互动，快速建立双向互惠的稳定合作规则
14,20650,7,step3_response.$parsed.models[1].explanation,step3_explanation,weak coupling,weak coupling,openai/text-embedding-3-small,-2.7437074184417725,0.3849923312664032,该模型描述两个相互作用的动态系统保持各自独立运行的稳定结构，既维持互动连接又避免过度耦合引发的整体失稳，对应边界清晰的健康亲密关系结构
15,111260,8,step3_response.$parsed.models[0].explanation,step3_explanation,nash equilibrium,multiple equilibria,openai/text-embedding-3-small,-2.5807137489318848,0.4648117125034332,该模型描述存在多个稳定稳态的系统结构，干预引导系统从帕累托无效的三方拉扯稳态，切换到帕累托更优的单一亲密关系稳态
16,111260,8,step3_response.$parsed.models[1].explanation,step3_explanation,feedback control,positive feedback,openai/text-embedding-3-small,-4.198918342590332,3.436413049697876,该机制描述系统输出反向强化输入的循环结构，切断暧昧接触直接打断了执念放大的正反馈回路，消除了内耗状态的自我维持基础
17,84946,9,step3_response.$parsed.models[0].explanation,step3_explanation,feedback control,positive feedback loop,openai/text-embedding-3-small,2.2751729488372803,14.068868637084961,"This model describes the dynamic mechanism that the output of the system will continuously amplify the initial disturbance, and clarifies that cutting off any node of the cycle can terminate the amplification process, which exactly matches the solution of cutting off all contact to terminate the negative amplification in this problem."
18,84946,9,step3_response.$parsed.models[1].explanation,step3_explanation,path dependence,path dependence,openai/text-embedding-3-small,3.2205536365509033,14.26052474975586,"This model describes the mechanism that once a system enters a self-reinforcing path, it will be locked and difficult to exit. By completely terminating the original interaction, it eliminates the reinforcement basis of the original path and helps to jump out of the locked state."
19,20124,10,step3_response.$parsed.models[0].explanation,step3_explanation,feedback control,closed loop control,openai/text-embedding-3-small,0.9994619488716125,13.190316200256348,"This model adjusts actions by feeding system output back to the input terminal, corrects the deviation of original one-way output, stabilizes the interactive state of both parties, eliminates unnecessary extra pressure, and reconstructs the interactive mechanism of the relationship."
20,20124,10,step3_response.$parsed.models[1].explanation,step3_explanation,hyperbolic discounting,hyperbolic discounting,openai/text-embedding-3-small,7.562508583068848,15.964245796203613,"This model describes the individual's tendency to excessively discount long-term uncertain benefits. By decomposing long-term common goals into clear short-term definite phased goals, it improves the current utility of future relationship benefits and maintains the motivation to promote the relationship."
21,58792,11,step3_response.$parsed.models[0].explanation,step3_explanation,feedback control,positive feedback loop,openai/text-embedding-3-small,1.4482133388519287,1.2878220081329346,干预主动结束关系切断了该自我强化回路，阻止系统向双方彻底反目、所有美好旧情被完全消耗的方向演化
22,58792,11,step3_response.$parsed.models[1].explanation,step3_explanation,expected utility,expected utility maximization,openai/text-embedding-3-small,3.5697178840637207,-2.406073570251465,重新校准长期和短期效用的权重后，选择对双方长期总期望效用更高的选项，实现整体福利的改进
23,41066,12,step3_response.$parsed.models[0].explanation,step3_explanation,expected utility,expected utility model,openai/text-embedding-3-small,4.679245948791504,0.29599252343177795,通过引入第三方在场、锁闭房门建立刚性约束，提升潜在施害者施暴的预期成本、降低施暴的预期净收益，推动施害者主动选择不实施侵害
24,41066,12,step3_response.$parsed.models[1].explanation,step3_explanation,state separation theorem,state separation theorem,openai/text-embedding-3-small,2.141688823699951,0.4880284368991852,将当前存在有害住客的高风险状态，与后续领养宠物的规划状态做分离处理，切断当前冲突风险向新引入的无辜个体传递，隔离风险传播路径
25,8330,13,step3_response.$parsed.models[0].explanation,step3_explanation,feedback control,positive feedback loop,openai/text-embedding-3-small,-4.073482990264893,2.668975353240967,该模型匹配原关系的负向运行机制，干预通过打破原有反馈路径，终止错误认知的持续自我放大，改变系统原有运行方向
26,8330,13,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian updating,bayesian updating,openai/text-embedding-3-small,13.605978012084961,5.422470569610596,该模型通过新增观测样本更新原有错误先验信念，帮助男方建立符合实际关系状态的新认知，从根源修正认知偏差
27,41734,14,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,poolingequilibrium,openai/text-embedding-3-small,13.711368560791016,0.8616596460342407,该模型描述不同类型的参与者发送相同信号形成信息不透明稳定均衡的机制，本次干预通过主动发送异于普通朋友的信号打破原有混同结构，迫使对方分离自身偏好类型，消除原有信息不对称的稳定机制
28,31400,15,step3_response.$parsed.models[0].explanation,step3_explanation,information disclosure,full disclosure principle,openai/text-embedding-3-small,12.197871208190918,12.976717948913574,"This model requires the information-advantaged party to disclose all private information at one time, completely eliminating the information asymmetry between the two parties, and avoiding the continuous negative impact of scattered disclosure of hidden old lies"
